Name,Title,Year,Toyline,Brand,height,mass,hair_color,skin_color,eye_color,birth_year,gender,homeworld,species,Jedi,Sith,Hero,Villain,BountyHunter,Neutral,OriginalTril,PrequelTril,SequelTril,Movies,rotation_period,orbital_period,diameter,climate,gravity,terrain,surface_water,population,classification,designation,average_height,skin_colors,hair_colors,eye_colors,average_lifespan,language,homeworld_species
Jango Fett,Mission Series MS03: Geonosis,2013,Saga Legends Series,Hasbro,183.0,79.0,black,tan,brown,66BBY,male,Concord Dawn,Human,0,0,0,1,1,0,0,1,0,1,,,,,,"jungles, forests, deserts",,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Jango Fett,Final Battle,2002,Star Wars SAGA Series,Hasbro,183.0,79.0,black,tan,brown,66BBY,male,Concord Dawn,Human,0,0,0,1,1,0,0,1,0,1,,,,,,"jungles, forests, deserts",,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Jango Fett,Geonosis Arena Battle,2012,Movie Heroes Series,Hasbro,183.0,79.0,black,tan,brown,66BBY,male,Concord Dawn,Human,0,0,0,1,1,0,0,1,0,1,,,,,,"jungles, forests, deserts",,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Jango Fett,Slave 1 Pilot,2002,Star Wars SAGA Series,Hasbro,183.0,79.0,black,tan,brown,66BBY,male,Concord Dawn,Human,0,0,0,1,1,0,0,1,0,1,,,,,,"jungles, forests, deserts",,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Jango Fett,Target 8-Pack,2016,The Rogue One Collection,Hasbro,183.0,79.0,black,tan,brown,66BBY,male,Concord Dawn,Human,0,0,0,1,1,0,0,1,0,1,,,,,,"jungles, forests, deserts",,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Jango Fett,Kamino Escape,2002,Star Wars SAGA Series,Hasbro,183.0,79.0,black,tan,brown,66BBY,male,Concord Dawn,Human,0,0,0,1,1,0,0,1,0,1,,,,,,"jungles, forests, deserts",,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Jango Fett,Epic Battles Ep2: Attack Of The Clones,2015,The Force Awakens Collection,Hasbro,183.0,79.0,black,tan,brown,66BBY,male,Concord Dawn,Human,0,0,0,1,1,0,0,1,0,1,,,,,,"jungles, forests, deserts",,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Jango Fett,Kamino Showdown,2003,Star Wars SAGA Series,Hasbro,183.0,79.0,black,tan,brown,66BBY,male,Concord Dawn,Human,0,0,0,1,1,0,0,1,0,1,,,,,,"jungles, forests, deserts",,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Jango Fett,Episode 2 - Bundled With Mace Windu,2019,Skywalker Saga Collection,Hasbro,183.0,79.0,black,tan,brown,66BBY,male,Concord Dawn,Human,0,0,0,1,1,0,0,1,0,1,,,,,,"jungles, forests, deserts",,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Jango Fett,The Fett Legacy 3-Pack,2008,The 30th Anniversary Collection,Hasbro,183.0,79.0,black,tan,brown,66BBY,male,Concord Dawn,Human,0,0,0,1,1,0,0,1,0,1,,,,,,"jungles, forests, deserts",,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Jango Fett,Bounty Hunter 5-Pack,2020,Celebrate The Saga,Hasbro,183.0,79.0,black,tan,brown,66BBY,male,Concord Dawn,Human,0,0,0,1,1,0,0,1,0,1,,,,,,"jungles, forests, deserts",,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Jar Jar Binks,Invasion Force Gungan Assault Cannon,1999,The Episode 1 Collection,Hasbro,196.0,66.0,none,orange,orange,52BBY,male,Naboo,Gungan,0,0,1,0,0,0,0,1,0,3,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,amphibian,sentient,190.0,"brown, green",none,orange,,Gungan basic,Naboo
Jar Jar Binks,Bowcaster Fires Booma!,2012,Movie Heroes Series,Hasbro,196.0,66.0,none,orange,orange,52BBY,male,Naboo,Gungan,0,0,1,0,0,0,0,1,0,3,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,amphibian,sentient,190.0,"brown, green",none,orange,,Gungan basic,Naboo
Jar Jar Binks,In Carbonite,2012,The Vintage Collection,Hasbro,196.0,66.0,none,orange,orange,52BBY,male,Naboo,Gungan,0,0,1,0,0,0,0,1,0,3,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,amphibian,sentient,190.0,"brown, green",none,orange,,Gungan basic,Naboo
Jar Jar Binks,The Phantom Menace,2012,The Vintage Collection,Hasbro,196.0,66.0,none,orange,orange,52BBY,male,Naboo,Gungan,0,0,1,0,0,0,0,1,0,3,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,amphibian,sentient,190.0,"brown, green",none,orange,,Gungan basic,Naboo
Jar Jar Binks,Mos Espa Encounter,1999,The Episode 1 Collection,Hasbro,196.0,66.0,none,orange,orange,52BBY,male,Naboo,Gungan,0,0,1,0,0,0,0,1,0,3,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,amphibian,sentient,190.0,"brown, green",none,orange,,Gungan basic,Naboo
Jar Jar Binks,Naboo Swamp,1999,The Episode 1 Collection,Hasbro,196.0,66.0,none,orange,orange,52BBY,male,Naboo,Gungan,0,0,1,0,0,0,0,1,0,3,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,amphibian,sentient,190.0,"brown, green",none,orange,,Gungan basic,Naboo
Jar Jar Binks,The Phantom Menace,1999,The Episode 1 Collection,Hasbro,196.0,66.0,none,orange,orange,52BBY,male,Naboo,Gungan,0,0,1,0,0,0,0,1,0,3,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,amphibian,sentient,190.0,"brown, green",none,orange,,Gungan basic,Naboo
Jar Jar Binks,Tatooine,2001,Power Of The Jedi,Hasbro,196.0,66.0,none,orange,orange,52BBY,male,Naboo,Gungan,0,0,1,0,0,0,0,1,0,3,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,amphibian,sentient,190.0,"brown, green",none,orange,,Gungan basic,Naboo
Jar Jar Binks,Gungan Senator,2002,Star Wars SAGA Series,Hasbro,196.0,66.0,none,orange,orange,52BBY,male,Naboo,Gungan,0,0,1,0,0,0,0,1,0,3,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,amphibian,sentient,190.0,"brown, green",none,orange,,Gungan basic,Naboo
Jar Jar Binks,Clone Wars,2009,The Clone Wars Collection,Hasbro,196.0,66.0,none,orange,orange,52BBY,male,Naboo,Gungan,0,0,1,0,0,0,0,1,0,3,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,amphibian,sentient,190.0,"brown, green",none,orange,,Gungan basic,Naboo
Jar Jar Binks,With Kaadu,1999,The Episode 1 Collection,Hasbro,196.0,66.0,none,orange,orange,52BBY,male,Naboo,Gungan,0,0,1,0,0,0,0,1,0,3,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,amphibian,sentient,190.0,"brown, green",none,orange,,Gungan basic,Naboo
Jek Porkins,Yavin Pilot Pack,2012,Movie Heroes Series,Hasbro,180.0,110.0,brown,fair,blue,Unknown,male,Bestine IV,Human,0,0,1,0,0,0,1,0,0,1,26.0,680.0,6400.0,temperate,,"rocky islands, oceans",98.0,62000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Jek Porkins,X-Wing Pilot,2000,Power Of The Jedi,Hasbro,180.0,110.0,brown,fair,blue,Unknown,male,Bestine IV,Human,0,0,1,0,0,0,1,0,0,1,26.0,680.0,6400.0,temperate,,"rocky islands, oceans",98.0,62000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Jocasta Nu,Attack Of The Clones,2012,The Vintage Collection,Hasbro,167.0,,white,fair,blue,Unknown,female,Coruscant,Human,1,0,1,0,0,0,0,1,0,1,24.0,368.0,12240.0,temperate,1 standard,"cityscape, mountains",,1000000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Ki-Adi Mundi,Jedi Council Set #1,2004,Original Trilogy Collection,Hasbro,198.0,82.0,white,pale,yellow,92BBY,male,Cerea,Cerean,1,0,1,0,0,0,0,1,0,3,27.0,386.0,,temperate,1,verdant,20.0,450000000.0,mammal,sentient,200.0,pale pink,"red, blond, black, white",hazel,,Cerean,Cerea
Ki-Adi Mundi,Jedi Master,2002,Star Wars SAGA Series,Hasbro,198.0,82.0,white,pale,yellow,92BBY,male,Cerea,Cerean,1,0,1,0,0,0,0,1,0,3,27.0,386.0,,temperate,1,verdant,20.0,450000000.0,mammal,sentient,200.0,pale pink,"red, blond, black, white",hazel,,Cerean,Cerea
Ki-Adi Mundi,Jedi Master,2005,Revenge Of The Sith Collection,Hasbro,198.0,82.0,white,pale,yellow,92BBY,male,Cerea,Cerean,1,0,1,0,0,0,0,1,0,3,27.0,386.0,,temperate,1,verdant,20.0,450000000.0,mammal,sentient,200.0,pale pink,"red, blond, black, white",hazel,,Cerean,Cerea
Ki-Adi Mundi,Comic 2-pack #16 - 2008,2008,The Legacy Collection,Hasbro,198.0,82.0,white,pale,yellow,92BBY,male,Cerea,Cerean,1,0,1,0,0,0,0,1,0,3,27.0,386.0,,temperate,1,verdant,20.0,450000000.0,mammal,sentient,200.0,pale pink,"red, blond, black, white",hazel,,Cerean,Cerea
Ki-Adi Mundi,Battle On Mygeeto,2008,The 30th Anniversary Collection,Hasbro,198.0,82.0,white,pale,yellow,92BBY,male,Cerea,Cerean,1,0,1,0,0,0,0,1,0,3,27.0,386.0,,temperate,1,verdant,20.0,450000000.0,mammal,sentient,200.0,pale pink,"red, blond, black, white",hazel,,Cerean,Cerea
Ki-Adi Mundi,Clone Wars,2010,The Clone Wars Collection,Hasbro,198.0,82.0,white,pale,yellow,92BBY,male,Cerea,Cerean,1,0,1,0,0,0,0,1,0,3,27.0,386.0,,temperate,1,verdant,20.0,450000000.0,mammal,sentient,200.0,pale pink,"red, blond, black, white",hazel,,Cerean,Cerea
Ki-Adi Mundi,The Phantom Menace,1999,The Episode 1 Collection,Hasbro,198.0,82.0,white,pale,yellow,92BBY,male,Cerea,Cerean,1,0,1,0,0,0,0,1,0,3,27.0,386.0,,temperate,1,verdant,20.0,450000000.0,mammal,sentient,200.0,pale pink,"red, blond, black, white",hazel,,Cerean,Cerea
Ki-Adi Mundi,Holographic,2006,The Saga Collection,Hasbro,198.0,82.0,white,pale,yellow,92BBY,male,Cerea,Cerean,1,0,1,0,0,0,0,1,0,3,27.0,386.0,,temperate,1,verdant,20.0,450000000.0,mammal,sentient,200.0,pale pink,"red, blond, black, white",hazel,,Cerean,Cerea
Ki-Adi Mundi,Concept by Derek Thompson,2009,The Legacy Collection,Hasbro,198.0,82.0,white,pale,yellow,92BBY,male,Cerea,Cerean,1,0,1,0,0,0,0,1,0,3,27.0,386.0,,temperate,1,verdant,20.0,450000000.0,mammal,sentient,200.0,pale pink,"red, blond, black, white",hazel,,Cerean,Cerea
Kit Fisto,Greatest Battles,2006,The Saga Collection,Hasbro,196.0,87.0,none,green,black,Unknown,male,Glee Anselm,Nautolan,1,0,1,0,0,0,0,1,0,2,33.0,206.0,15600.0,"tropical, temperate",1,"lakes, islands, swamps, seas",80.0,500000000.0,amphibian,sentient,180.0,"green, blue, brown, red",none,black,70,Nautila,Glee Anselm
Kit Fisto,Jedi Master,2002,Star Wars SAGA Series,Hasbro,196.0,87.0,none,green,black,Unknown,male,Glee Anselm,Nautolan,1,0,1,0,0,0,0,1,0,2,33.0,206.0,15600.0,"tropical, temperate",1,"lakes, islands, swamps, seas",80.0,500000000.0,amphibian,sentient,180.0,"green, blue, brown, red",none,black,70,Nautila,Glee Anselm
Kit Fisto,Jedi Master,2005,Revenge Of The Sith Collection,Hasbro,196.0,87.0,none,green,black,Unknown,male,Glee Anselm,Nautolan,1,0,1,0,0,0,0,1,0,2,33.0,206.0,15600.0,"tropical, temperate",1,"lakes, islands, swamps, seas",80.0,500000000.0,amphibian,sentient,180.0,"green, blue, brown, red",none,black,70,Nautila,Glee Anselm
Kit Fisto,Jedi vs. Darth Sidious 5-Pack,2006,The Saga Collection,Hasbro,196.0,87.0,none,green,black,Unknown,male,Glee Anselm,Nautolan,1,0,1,0,0,0,0,1,0,2,33.0,206.0,15600.0,"tropical, temperate",1,"lakes, islands, swamps, seas",80.0,500000000.0,amphibian,sentient,180.0,"green, blue, brown, red",none,black,70,Nautila,Glee Anselm
Kit Fisto,2009 Set #2,2010,The Legacy Collection,Hasbro,196.0,87.0,none,green,black,Unknown,male,Glee Anselm,Nautolan,1,0,1,0,0,0,0,1,0,2,33.0,206.0,15600.0,"tropical, temperate",1,"lakes, islands, swamps, seas",80.0,500000000.0,amphibian,sentient,180.0,"green, blue, brown, red",none,black,70,Nautila,Glee Anselm
Kit Fisto,Attack Of The Clones,2011,The Vintage Collection,Hasbro,196.0,87.0,none,green,black,Unknown,male,Glee Anselm,Nautolan,1,0,1,0,0,0,0,1,0,2,33.0,206.0,15600.0,"tropical, temperate",1,"lakes, islands, swamps, seas",80.0,500000000.0,amphibian,sentient,180.0,"green, blue, brown, red",none,black,70,Nautila,Glee Anselm
Kit Fisto,Clone Wars,2010,The Clone Wars Collection,Hasbro,196.0,87.0,none,green,black,Unknown,male,Glee Anselm,Nautolan,1,0,1,0,0,0,0,1,0,2,33.0,206.0,15600.0,"tropical, temperate",1,"lakes, islands, swamps, seas",80.0,500000000.0,amphibian,sentient,180.0,"green, blue, brown, red",none,black,70,Nautila,Glee Anselm
Kit Fisto,Cold Weather Gear,2011,The Clone Wars Collection,Hasbro,196.0,87.0,none,green,black,Unknown,male,Glee Anselm,Nautolan,1,0,1,0,0,0,0,1,0,2,33.0,206.0,15600.0,"tropical, temperate",1,"lakes, islands, swamps, seas",80.0,500000000.0,amphibian,sentient,180.0,"green, blue, brown, red",none,black,70,Nautila,Glee Anselm
Kit Fisto,Army Of The Republic,2003,Tartakovsky Clone Wars (Realistic),Hasbro,196.0,87.0,none,green,black,Unknown,male,Glee Anselm,Nautolan,1,0,1,0,0,0,0,1,0,2,33.0,206.0,15600.0,"tropical, temperate",1,"lakes, islands, swamps, seas",80.0,500000000.0,amphibian,sentient,180.0,"green, blue, brown, red",none,black,70,Nautila,Glee Anselm
Kit Fisto,Droid Factory 2-Pack #4 2008,2008,The Legacy Collection,Hasbro,196.0,87.0,none,green,black,Unknown,male,Glee Anselm,Nautolan,1,0,1,0,0,0,0,1,0,2,33.0,206.0,15600.0,"tropical, temperate",1,"lakes, islands, swamps, seas",80.0,500000000.0,amphibian,sentient,180.0,"green, blue, brown, red",none,black,70,Nautila,Glee Anselm
Kit Fisto,Clone Wars,2009,The Clone Wars Collection,Hasbro,196.0,87.0,none,green,black,Unknown,male,Glee Anselm,Nautolan,1,0,1,0,0,0,0,1,0,2,33.0,206.0,15600.0,"tropical, temperate",1,"lakes, islands, swamps, seas",80.0,500000000.0,amphibian,sentient,180.0,"green, blue, brown, red",none,black,70,Nautila,Glee Anselm
Lama Su,With Clone Child,2003,Star Wars SAGA Series,Hasbro,229.0,88.0,none,grey,black,Unknown,male,Kamino,Kaminoan,0,0,0,0,0,1,0,1,0,1,27.0,463.0,19720.0,temperate,1 standard,ocean,100.0,1000000000.0,amphibian,sentient,220.0,"grey, blue",none,black,80,Kaminoan,Kamino
Lando Calrissian,Jabba's Sail Barge,2004,Star Wars SAGA Series,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,Death Star Attack,2004,Star Wars SAGA Series,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,Star Wars Marvel #44,2008,The 30th Anniversary Collection,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,Return Of The Jedi,2015,Saga Legends Series,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,Skiff Guard,2004,Original Trilogy Collection,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,Skiff Guard,1997,The Power Of The Force,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,Bespin Outfit,1995,The Power Of The Force,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,General's Gear,1997,The Power Of The Force,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,General,2011,The Vintage Collection,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,Battle At The Sarlacc Pit 5-Pack,2009,The Legacy Collection,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,Bespin Alliance 3-Pack,2010,The Vintage Collection,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,Sandstorm Outfit,2012,The Vintage Collection,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,Episode 5: The Empire Strikes Back,2004,Original Trilogy Collection,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,In Smuggler Outfit,2007,The 30th Anniversary Collection,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,Bespin Escape,2001,Power Of The Jedi,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,Skiff Guard,2019,The Vintage Collection,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,,2020,Star Wars Retro Collection,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,General,2020,The Vintage Collection,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,,2019,The Vintage Collection,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,The Empire Strikes Back,2021,The Vintage Collection,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,Return Of The Jedi,2004,Original Trilogy Collection,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,General,2016,"The Black Series 3.75""",Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,2-Pack #1 With Kessel Guard,2018,SOLO: A Star Wars Story,Hasbro,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,Skiff Guard Disguise,1983,Vintage Return Of The Jedi,Kenner,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,The Empire Strikes Back,1980,Vintage Empire Strikes Back,Kenner,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,The Empire Strikes Back,1980,Vintage Empire Strikes Back,Kenner,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Lando Calrissian,General Pilot,1985,Vintage Power Of The Force,Kenner,177.0,79.0,black,dark,brown,31BBY,male,Socorro,Human,0,0,1,0,0,0,1,0,1,4,20.0,326.0,0.0,arid,1 standard,"deserts, mountains",,300000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
